StartDate,ProjectDurationRAO,DowntimeDurationRAO,ProjectDurationSea,DowntimeDurationSea,WorkabilityRAO,WorkabilitySea,Month
1992-12-21 17:00:00,129.52083333333334,5 days 12:30:00,125.10416666666667,1 days 02:30:00,0.9573749396815184,0.9911740216486261,12
1992-04-12 04:00:00,129.39583333333334,5 days 09:30:00,125.0625,1 days 01:30:00,0.9582997906939301,0.991504247876062,4
1993-03-25 23:00:00,128.8125,4 days 19:30:00,124.9375,0 days 22:30:00,0.9626394953905871,0.992496248124062,3
1994-06-22 07:00:00,130.02083333333334,6 days 00:30:00,126.72916666666667,2 days 17:30:00,0.9536933183784649,0.9784645734012822,6
2001-06-27 11:00:00,127.52083333333333,3 days 12:30:00,125.02083333333333,1 days 00:30:00,0.9723901323313184,0.9918346942176304,6
2017-11-29 05:00:00,134.3125,10 days 07:30:00,127.3125,3 days 07:30:00,0.9232201023731968,0.9739813451153657,11
2007-09-08 15:00:00,130.72916666666666,6 days 17:30:00,125.89583333333333,1 days 21:30:00,0.9485258964143426,0.9849412543438689,9
2002-03-10 00:00:00,130.89583333333334,6 days 21:30:00,125.60416666666667,1 days 14:30:00,0.9473181601145949,0.9872283960855863,3
2000-04-18 21:00:00,128.10416666666666,4 days 02:30:00,124.9375,0 days 22:30:00,0.9679622702878516,0.992496248124062,4
1992-05-12 23:00:00,128.60416666666666,4 days 14:30:00,125.6875,1 days 16:30:00,0.9641989308277985,0.9865738438587768,5
1996-06-02 23:00:00,129.60416666666666,5 days 14:30:00,126.0625,2 days 01:30:00,0.9567593634463912,0.9836390679226574,6
2000-03-23 11:00:00,128.10416666666666,4 days 02:30:00,124.52083333333333,0 days 12:30:00,0.9679622702878516,0.9958172996486532,3
1992-05-07 06:00:00,128.10416666666666,4 days 02:30:00,125.14583333333333,1 days 03:30:00,0.9679622702878516,0.9908440153154653,5
1998-08-27 18:00:00,129.64583333333334,5 days 15:30:00,125.35416666666667,1 days 08:30:00,0.9564518720874177,0.9891972743892306,8
